,day,num_users,karma
0,0.0,477.94444444444446,10.444444444444445
1,1.0,553.25,11.958333333333334
2,2.0,417.25,11.5
3,3.0,375.55555555555554,13.166666666666666
4,4.0,405.1304347826087,9.782608695652174
5,5.0,558.16,8.0
6,6.0,616.0,14.71875
