day,num_users,karma
0.0,2656.076666666667,41.93333333333333
1.0,2294.1641791044776,30.111940298507463
2.0,2295.3263888888887,48.104166666666664
3.0,2924.025316455696,41.31645569620253
4.0,2266.0,65.40336134453781
5.0,2304.362962962963,58.837037037037035
6.0,2865.209523809524,45.63333333333333
