day,num_users,karma
0.0,2533.7391304347825,27.52173913043478
1.0,2756.339805825243,25.70873786407767
2.0,2488.6428571428573,34.01190476190476
3.0,2606.6875,41.825
4.0,2347.8888888888887,60.53333333333333
5.0,1.0,0.0
6.0,2728.568181818182,17.704545454545453
