,day,num_users,karma
0,0.0,169.8913043478261,6.065217391304348
1,1.0,139.6086956521739,5.521739130434782
2,2.0,261.3333333333333,11.333333333333334
3,3.0,195.58823529411765,5.176470588235294
4,4.0,147.9375,9.375
5,5.0,148.23529411764707,5.411764705882353
6,6.0,166.13333333333333,10.8
