,day,hour,num_users,karma
127,5.0,7.0,1910.0,1126.5
128,5.0,8.0,1942.8333333333333,23.833333333333332
129,5.0,9.0,2107.0,1.0
130,5.0,10.0,2061.0,4.4
131,5.0,11.0,2207.6666666666665,12.0
132,5.0,12.0,2490.25,17.25
133,5.0,13.0,2712.8888888888887,12.555555555555555
134,5.0,14.0,2835.1111111111113,8.333333333333334
135,5.0,15.0,2646.714285714286,2.2857142857142856
136,5.0,16.0,2426.5714285714284,7.928571428571429
137,5.0,17.0,2300.0,0.6666666666666666
138,5.0,18.0,2383.5,6.333333333333333
139,5.0,19.0,2443.25,5.75
140,5.0,20.0,2358.5,1.5
141,5.0,21.0,2208.5,1.0
142,5.0,22.0,2134.5,525.0
143,5.0,23.0,2162.0,11.333333333333334
144,6.0,0.0,2005.0,5.0
145,6.0,1.0,2338.0,4.5
146,6.0,2.0,2364.5,1.0
147,6.0,3.0,1920.2,3.0
148,6.0,4.0,2081.0,51.75
149,6.0,5.0,2694.0,90.0
150,6.0,6.0,2829.5555555555557,19.77777777777778
151,6.0,7.0,2981.285714285714,72.42857142857143
152,6.0,8.0,3039.0,15.5
153,6.0,9.0,2906.6666666666665,31.5
154,6.0,10.0,2690.222222222222,259.0
155,6.0,11.0,2764.0,9.8
156,6.0,12.0,3613.4545454545455,31.272727272727273
157,6.0,13.0,3019.823529411765,7.823529411764706
158,6.0,14.0,2915.2,39.333333333333336
159,6.0,15.0,2906.6,52.2
160,6.0,16.0,3136.5789473684213,16.0
161,6.0,17.0,3093.6153846153848,3.3846153846153846
162,6.0,18.0,3124.8,5.9
163,6.0,19.0,3031.923076923077,7.538461538461538
164,6.0,20.0,2830.4166666666665,6.166666666666667
165,6.0,21.0,2545.5714285714284,41.714285714285715
166,6.0,22.0,2426.2,594.6
167,6.0,23.0,2439.2727272727275,7.545454545454546
